#device=ESP32+AD8232
#cols=t_ms,adc,lead_off
62259,4014,1
62263,1808,0
62267,0,0
62271,1131,0
62275,4052,1
62279,2532,1
62283,0,0
62287,617,0
62291,4063,1
62295,3144,1
62299,0,0
62303,211,0
62307,3992,1
62311,3679,1
62315,0,0
62319,0,0
62323,3157,1
62327,3908,1
62331,140,0
62335,0,0
62339,2420,1
62343,4002,1
62347,1048,0
62351,0,0
62355,1760,0
62359,4003,1
62363,1833,0
62367,0,0
62371,1113,0
62375,4025,1
62379,2561,1
62383,0,0
62387,604,0
62391,4042,1
62395,3167,1
62399,0,0
62403,209,0
62407,3969,1
62411,3705,1
62415,0,0
62419,0,0
62423,3136,1
62427,3911,1
62431,187,0
62435,0,0
62439,2387,1
62443,3965,1
62447,1074,0
62451,0,0
62455,1741,0
62459,4022,1
62463,1832,0
62467,0,0
62471,1086,0
62475,3717,1
62479,2592,1
62483,0,0
62487,611,0
62491,4062,1
62495,3182,1
62499,0,0
62503,186,0
62507,3972,1
62511,3719,1
62515,0,0
62519,0,0
62523,3093,1
62527,3915,1
62531,231,0
62535,0,0
62539,2364,1
62543,3985,1
62547,1118,0
62551,0,0
62555,1705,0
62559,4027,1
62563,1908,0
62567,0,0
62571,1075,0
62575,3748,1
62579,2632,1
62583,0,0
62587,555,0
62591,4080,1
62595,3217,1
62599,0,0
62603,178,0
62607,3962,1
62611,3738,1
62615,0,0
62619,0,0
62623,3067,1
62627,3910,1
62631,262,0
62635,0,0
62639,2320,1
62643,3991,1
62647,1173,0
62651,0,0
62655,1676,0
62659,4027,1
62663,1935,0
62667,0,0
62671,1058,0
62675,4072,1
62679,2662,1
62683,134,0
62687,535,0
62691,4058,1
62695,3243,1
62699,0,0
62703,144,0
62707,3934,1
62711,3748,1
62715,0,0
62719,0,0
62723,3042,1
62727,3934,1
62731,311,0
62735,0,0
62739,2298,1
62743,3971,1
62747,1200,0
62751,0,0
62755,1661,0
62759,4037,1
62763,1969,1
62767,0,0
62771,1065,0
62775,4059,1
62779,2699,1
62783,0,0
62787,524,0
62791,3882,1
62795,3281,1
62799,0,0
62803,141,0
62807,3907,1
62811,3766,1
62815,0,0
62819,0,0
62823,2979,1
62827,3928,1
62831,354,0
62835,0,0
62839,2255,1
62843,4005,1
62847,1245,0
62851,0,0
62855,1618,0
62859,3999,1
62863,2008,1
62867,0,0
62871,1011,0
62875,4065,1
62879,2710,1
62883,0,0
62887,504,0
62891,4052,1
62895,3314,1
62899,0,0
62903,104,0
62907,3849,1
62911,3762,1
62915,0,0
62919,0,0
62923,2986,1
62927,3930,1
62931,391,0
62935,0,0
62939,2242,1
62943,4003,1
62947,1264,0
62951,0,0
62955,1591,0
62959,3984,1
62963,2026,1
62967,0,0
62971,982,0
62975,3737,1
62979,2733,1
62983,0,0
62987,452,0
62991,4001,1
62995,3338,1
62999,0,0
63003,102,0
63007,3849,1
63011,3771,1
63015,0,0
63019,0,0
63023,2921,1
63027,3921,1
63031,355,0
63035,0,0
63039,2208,1
63043,3987,1
63047,1304,0
63051,0,0
63055,1604,0
63059,4037,1
63063,2069,1
63067,85,0
63071,959,0
63075,4075,1
63079,2757,1
63083,0,0
63087,447,0
63091,4075,1
63095,3342,1
63099,0,0
63103,88,0
63107,3794,1
63111,3794,1
63115,0,0
63119,0,0
63123,2879,1
63127,3950,1
63131,461,0
63135,0,0
63139,2178,1
63143,3997,1
63147,1372,0
63151,0,0
63155,1523,0
63159,3952,1
63163,2054,1
63167,0,0
63171,917,0
63175,3800,1
63179,2761,1
63183,0,0
63187,441,0
63191,4038,1
63195,3401,1
63199,0,0
63203,68,0
63207,3751,1
63211,3811,1
63215,0,0
63219,0,0
63223,2845,1
63227,3900,1
63231,520,0
63235,0,0
63239,2132,1
63243,4006,1
63247,1376,0
63251,0,0
63255,1471,0
63259,4027,1
63263,2142,1
63267,0,0
63271,903,0
63275,4083,1
63279,2804,1
63283,0,0
63287,404,0
63291,4059,1
63295,3417,1
63299,0,0
63303,58,0
63307,3684,1
63311,3838,1
63315,0,0
63319,0,0
63323,2815,1
63327,3941,1
63331,567,0
63335,0,0
63339,2101,1
63343,3994,1
63347,1416,0
63351,0,0
63355,1430,0
63359,4015,1
63363,2185,1
63367,214,0
63371,882,0
63375,4027,1
63379,2837,1
63383,0,0
63387,380,0
63391,4015,1
63395,3427,1
63399,0,0
63403,35,0
63407,3615,1
63411,3822,1
63415,0,0
63419,0,0
63423,2761,1
63427,3943,1
63431,605,0
63435,0,0
63439,2064,1
63443,4006,1
63447,1455,0
63451,0,0
63455,1436,0
63459,3908,1
63463,2208,1
63467,0,0
63471,856,0
63475,4074,1
63479,2841,1
63483,0,0
63487,356,0
63491,4042,1
63495,3479,1
63499,0,0
63503,24,0
63507,3585,1
63511,3831,1
63515,0,0
63519,0,0
63523,2771,1
63527,3943,1
63531,662,0
63535,0,0
63539,2043,0
63543,3990,1
63547,1492,0
63551,0,0
63555,1407,0
63559,4008,1
63563,2226,1
63567,0,0
63571,835,0
63575,3905,1
63579,2879,1
63583,0,0
63587,350,0
63591,4040,1
63595,3553,1
63599,0,0
63603,2,0
63607,3514,1
63611,3830,1
63615,0,0
63619,0,0
63623,2695,1
63627,3965,1
63631,677,0
63635,0,0
63639,2005,0
63643,4005,1
63647,1527,0
63651,0,0
63655,1337,0
63659,4038,1
63663,2270,1
63667,0,0
63671,814,0
63675,4034,1
63679,2868,1
63683,0,0
63687,331,0
63691,4047,1
63695,3536,1
63699,0,0
63703,0,0
63707,3498,1
63711,3869,1
63715,0,0
63719,0,0
63723,2673,1
63727,3943,1
63731,701,0
63735,0,0
63739,1977,0
63743,4002,1
63747,1549,0
63751,0,0
63755,1319,0
63759,4053,1
63763,2298,1
63767,124,0
63771,817,0
63775,3785,1
63779,2949,1
63783,0,0
63787,322,0
63791,4055,1
63795,3541,1
63799,0,0
63803,0,0
63807,3489,1
63811,3840,1
63815,0,0
63819,0,0
63823,2664,1
63827,3949,1
63831,719,0
63835,0,0
63839,1963,0
63843,3960,1
63847,1550,0
63851,0,0
63855,1382,0
63859,4063,1
63863,2307,1
63867,2,0
63871,779,0
63875,4046,1
63879,2933,1
63883,32,0
63887,305,0
63891,4041,1
63895,3540,1
63899,0,0
63903,0,0
63907,3432,1
63911,3848,1
63915,0,0
63919,0,0
63923,2631,1
63927,3970,1
63931,725,0
63935,0,0
63939,1947,0
63943,4009,1
63947,1599,0
63951,0,0
63955,1306,0
63959,4053,1
63963,2359,1
63967,0,0
63971,767,0
63975,4056,1
63979,2969,1
63983,0,0
63987,290,0
63991,4020,1
63995,3554,1
63999,0,0
64003,0,0
64007,3331,1
64011,3874,1
64015,0,0
64019,0,0
64023,2597,1
64027,3974,1
64031,801,0
64035,0,0
64039,1918,0
64043,4012,1
64047,1618,0
64051,0,0
64055,1288,0
64059,4006,1
64063,2349,1
64067,0,0
64071,751,0
64075,3757,1
64079,2978,1
64083,0,0
64087,293,0
64091,4022,1
64095,3586,1
64099,0,0
64103,0,0
64107,3376,1
64111,3872,1
64115,0,0
64119,0,0
64123,2588,1
64127,3946,1
64131,799,0
64135,0,0
64139,1911,0
64143,3985,1
64147,1649,0
64151,0,0
64155,1254,0
64159,4042,1
64163,2384,1
64167,0,0
64171,746,0
64175,4071,1
64179,2994,1
64183,0,0
64187,299,0
64191,4026,1
64195,3593,1
64199,0,0
64203,0,0
64207,3401,1
64211,3869,1
64215,0,0
64219,0,0
64223,2589,1
64227,3981,1
64231,796,0
64235,0,0
64239,1931,0
64243,3996,1
64247,1628,0
64251,0,0
64255,1289,0
64259,3717,1
64263,2372,1
64267,0,0
64271,746,0
64275,4064,1
64279,2985,1
64283,0,0
64287,299,0
64291,4029,1
64295,3601,1
64299,0,0
64303,0,0
64307,3437,1
64311,3891,1
64315,0,0
64319,0,0
64323,2612,1
64327,4003,1
64331,798,0
64335,0,0
64339,1926,0
64343,3984,1
64347,1626,0
64351,0,0
64355,1282,0
64359,3893,1
64363,2402,1
64367,0,0
64371,733,0
64375,3890,1
64379,3030,1
64383,0,0
64387,288,0
64391,4020,1
64395,3619,1
64399,0,0
64403,0,0
64407,3316,1
64411,3893,1
64415,0,0
64419,0,0
64423,2539,1
64427,3979,1
64431,923,0
64435,0,0
64439,1873,0
64443,4011,1
64447,1695,0
64451,0,0
64455,1234,0
64459,3957,1
64463,2431,1
64467,0,0
64471,683,0
64475,4075,1
64479,3044,1
64483,0,0
64487,260,0
64491,4000,1
64495,3627,1
64499,0,0
64503,0,0
64507,3245,1
64511,3882,1
64515,52,0
64519,0,0
64523,2465,1
64527,3979,1
64531,956,0
64535,0,0
64539,1796,0
64543,4002,1
64547,1777,0
64551,0,0
64555,1132,0
64559,4047,1
64563,2530,1
64567,0,0
64571,606,0
64575,4041,1
64579,3107,1
64583,0,0
64587,208,0
64591,3822,1
64595,3663,1
64599,0,0
64603,0,0
64607,2956,1
64611,3890,1
64615,248,0
64619,0,0
64623,2268,1
64627,3976,1
64631,1126,0
64635,0,0
64639,1671,0
64643,3995,1
64647,1841,0
64651,0,0
64655,1103,0
64659,3821,1
64663,2508,1
64667,0,0
64671,640,0
64675,4061,1
64679,3108,1
64683,0,0
64687,242,0
64691,3967,1
64695,3649,1
64699,0,0
64703,0,0
64707,3138,1
64711,3905,1
64715,48,0
64719,0,0
64723,2452,1
64727,3977,1
64731,963,0
64735,0,0
64739,1777,0
64743,4000,1
64747,1773,0
64751,0,0
64755,1084,0
64759,3814,1
64763,2567,1
64767,0,0
64771,468,0
64775,4010,1
64779,3147,1
64783,0,0
64787,141,0
64791,3542,1
64795,3686,1
64799,0,0
64803,0,0
64807,2872,1
64811,3893,1
64815,293,0
64819,0,0
64823,2217,1
64827,3962,1
64831,1161,0
64835,0,0
64839,1592,0
64843,3958,1
64847,1946,0
64851,0,0
64855,960,0
64859,4072,1
64863,2623,1
64867,0,0
64871,450,0
64875,4033,1
64879,3176,1
64883,0,0
64887,126,0
64891,3525,1
64895,3693,1
64899,0,0
64903,0,0
64907,2773,1
64911,3920,1
64915,433,0
64919,0,0
64923,2107,1
64927,3984,1
64931,1267,0
64935,0,0
64939,1510,0
64943,3993,1
64947,1976,1
64951,0,0
64955,896,0
64959,3848,1
64963,2644,1
64967,0,0
64971,465,0
64975,3910,1
64979,3186,1
64983,0,0
64987,128,0
64991,3610,1
64995,3707,1
64999,0,0
65003,0,0
65007,2868,1
65011,3887,1
65015,319,0
65019,0,0
65023,2213,1
65027,3970,1
65031,1183,0
65035,0,0
65039,1621,0
65043,4020,1
65047,1919,0
65051,0,0
65055,1020,0
65059,4054,1
65063,2613,1
65067,130,0
65071,580,0
65075,4061,1
65079,3175,1
65083,0,0
65087,206,0
65091,3977,1
65095,3690,1
65099,0,0
65103,0,0
65107,3081,1
65111,3917,1
65115,184,0
65119,0,0
65123,2380,1
65127,3966,1
65131,1081,0
65135,0,0
65139,1745,0
65143,3998,1
65147,1854,0
65151,0,0
65155,1110,0
65159,3737,1
65163,2599,1
65167,0,0
65171,598,0
65175,4064,1
65179,3197,1
65183,0,0
65187,203,0
65191,3962,1
65195,3707,1
65199,0,0
65203,0,0
65207,3139,1
65211,3922,1
65215,197,0
65219,0,0
65223,2380,1
65227,3976,1
65231,1116,0
65235,0,0
65239,1626,0
65243,4016,1
65247,1994,1
65251,0,0
65255,870,0
65259,3625,1
65263,2675,1
65267,0,0
65271,440,0
65275,4032,1
65279,3234,1
65283,0,0
65287,147,0
65291,3748,1
65295,3725,1
65299,0,0
65303,0,0
65307,3019,1
65311,3911,1
65315,258,0
65319,0,0
65323,2320,1
65327,4011,1
65331,1124,0
65335,0,0
65339,1720,0
65343,3986,1
65347,1915,0
65351,0,0
65355,1091,0
65359,4068,1
65363,2621,1
65367,0,0
65371,581,0
65375,4064,1
65379,3196,1
65383,0,0
65387,203,0
65391,3966,1
65395,3731,1
65399,0,0
65403,0,0
65407,3096,1
65411,3932,1
65415,243,0
65419,0,0
65423,2341,1
65427,3993,1
65431,1120,0
65435,0,0
65439,1696,0
65443,4016,1
65447,1940,0
65451,0,0
65455,1071,0
65459,3980,1
65463,2637,1
65467,0,0
65471,550,0
65475,4060,1
65479,3233,1
65483,0,0
65487,172,0
65491,3935,1
65495,3742,1
65499,0,0
65503,0,0
65507,2870,1
65511,3935,1
65515,463,0
65519,0,0
65523,2086,1
65527,3971,1
65531,1330,0
65535,0,0
65539,1481,0
65543,4000,1
65547,1977,1
65551,0,0
65555,981,0
65559,3746,1
65563,2670,1
65567,0,0
65571,543,0
65575,3899,1
65579,3270,1
65583,0,0
65587,169,0
65591,3974,1
65595,3759,1
65599,0,0
65603,0,0
65607,3093,1
65611,3930,1
65615,247,0
65619,0,0
65623,2350,1
65627,3986,1
65631,1135,0
65635,0,0
65639,1725,0
65643,3987,1
65647,1941,0
65651,0,0
65655,1102,0
65659,4061,1
65663,2651,1
65667,0,0
65671,563,0
65675,4063,1
65679,3294,1
65683,0,0
65687,162,0
65691,3970,1
65695,3758,1
65699,0,0
65703,0,0
65707,3064,1
65711,3948,1
65715,299,0
65719,0,0
65723,2316,1
65727,3984,1
65731,1157,0
65735,0,0
65739,1663,0
65743,4016,1
65747,1951,0
65751,0,0
65755,1083,0
65759,3826,1
65763,2668,1
65767,0,0
65771,564,0
65775,4072,1
65779,3296,1
65783,0,0
65787,145,0
65791,3839,1
65795,3765,1
65799,0,0
65803,0,0
65807,2765,1
65811,3956,1
65815,510,0
65819,0,0
65823,2101,1
65827,3983,1
65831,1274,0
65835,0,0
65839,1596,0
65843,4018,1
65847,1973,1
65851,0,0
65855,1072,0
65859,3794,1
65863,2686,1
65867,0,0
65871,549,0
65875,4057,1
65879,3309,1
65883,0,0
65887,148,0
65891,3938,1
65895,3773,1
65899,0,0
65903,0,0
65907,3032,1
65911,3926,1
65915,300,0
65919,0,0
65923,2333,1
65927,3985,1
65931,1194,0
65935,0,0
65939,1654,0
65943,3999,1
65947,1992,1
65951,0,0
65955,1063,0
65959,4056,1
65963,2721,1
65967,0,0
65971,539,0
65975,3994,1
65979,3349,1
65983,0,0
65987,140,0
65991,3937,1
65995,3758,1
65999,0,0
66003,0,0
66007,2754,1
66011,3935,1
66015,577,0
66019,0,0
66023,1953,0
66027,3957,1
66031,1440,0
66035,0,0
66039,1361,0
66043,4035,1
66047,2127,1
66051,0,0
66055,883,0
66059,4077,1
66063,2768,1
66067,108,0
66071,419,0
66075,4052,1
66079,3363,1
66083,0,0
66087,79,0
66091,3642,1
66095,3788,1
66099,0,0
66103,0,0
66107,2796,1
66111,3941,1
66115,503,0
66119,0,0
66123,2170,1
66127,3991,1
66131,1277,0
66135,0,0
66139,1610,0
66143,4025,1
66147,2027,1
66151,0,0
66155,1010,0
66159,4075,1
66163,2734,1
66167,11,0
66171,499,0
66175,4066,1
66179,3409,1
66183,0,0
66187,113,0
66191,3908,1
66195,3793,1
66199,0,0
66203,0,0
66207,3007,1
66211,3963,1
66215,394,0
66219,0,0
66223,2244,1
66227,3977,1
66231,1240,0
66235,0,0
66239,1606,0
66243,4009,1
66247,2048,1
66251,0,0
66255,1048,0
66259,3883,1
66263,2767,1
66267,0,0
66271,481,0
66275,3989,1
66279,3424,1
66283,0,0
66287,87,0
66291,3865,1
66295,3799,1
66299,0,0
66303,0,0
66307,2906,1
66311,3964,1
66315,437,0
66319,0,0
66323,2185,1
66327,3998,1
66331,1339,0
66335,0,0
66339,1514,0
66343,4045,1
66347,2127,1
66351,78,0
66355,952,0
66359,4043,1
66363,2800,1
66367,0,0
66371,425,0
66375,4032,1
66379,3432,1
66383,0,0
66387,50,0
66391,3738,1
66395,3830,1
66399,0,0
66403,0,0
66407,2835,1
66411,3960,1
66415,557,0
66419,0,0
66423,2079,1
66427,3984,1
66431,1510,0
66435,0,0
66439,1177,0
66443,3985,1
66447,2314,1
66451,0,0
66455,644,0
66459,4062,1
66463,2885,1
66467,0,0
66471,245,0
66475,3952,1
66479,3478,1
66483,0,0
66487,0,0
66491,3235,1
66495,3835,1
66499,0,0
66503,0,0
66507,2560,1
66511,3971,1
66515,773,0
66519,0,0
66523,1882,0
66527,3981,1
66531,1548,0
66535,0,0
66539,1299,0
66543,4026,1
66547,2223,1
66551,180,0
66555,858,0
66559,4067,1
66563,2834,1
66567,0,0
66571,399,0
66575,4059,1
66579,3447,1
66583,0,0
66587,39,0
66591,3606,1
66595,3830,1
66599,0,0
66603,0,0
66607,2786,1
66611,3959,1
66615,547,0
66619,0,0
66623,2141,1
66627,3991,1
66631,1408,0
66635,0,0
66639,1501,0
66643,4002,1
66647,2158,1
66651,0,0
66655,925,0
66659,4064,1
66663,2834,1
66667,0,0
66671,309,0
66675,3994,1
66679,3491,1
66683,0,0
66687,0,0
66691,3227,1
66695,3841,1
66699,0,0
66703,0,0
66707,2558,1
66711,3963,1
66715,708,0
66719,0,0
66723,1998,0
66727,4005,1
66731,1455,0
66735,0,0
66739,1460,0
66743,3877,1
66747,2164,1
66751,0,0
66755,926,0
66759,4095,1
66763,2827,1
66767,0,0
66771,422,0
66775,4062,1
66779,3485,1
66783,0,0
66787,53,0
66791,3805,1
66795,3834,1
66799,0,0
66803,0,0
66807,2878,1
66811,3938,1
66815,515,0
66819,0,0
66823,2148,1
66827,4012,1
66831,1375,0
66835,0,0
66839,1536,0
66843,4064,1
66847,2182,1
66851,15,0
66855,942,0
66859,4079,1
66863,2849,1
66867,0,0
66871,414,0
66875,4063,1
66879,3500,1
66883,0,0
66887,37,0
66891,3667,1
66895,3849,1
66899,0,0
66903,0,0
66907,2772,1
66911,3961,1
66915,605,0
66919,0,0
66923,2087,1
66927,3992,1
66931,1442,0
66935,0,0
66939,1434,0
66943,4050,1
66947,2214,1
66951,205,0
66955,876,0
66959,4045,1
66963,2867,1
66967,0,0
66971,383,0
66975,4035,1
66979,3498,1
66983,0,0
66987,19,0
66991,3577,1
66995,3840,1
66999,0,0
67003,0,0
67007,2636,1
67011,3959,1
67015,817,0
67019,0,0
67023,1680,0
67027,3994,1
67031,1786,0
67035,0,0
67039,982,0
67043,3857,1
67047,2509,1
67051,0,0
67055,242,0
67059,2944,1
67063,2857,1
67067,0,0
67071,25,0
67075,2602,1
67079,3458,1
67083,178,0
67087,0,0
67091,2243,1
67095,3800,1
67099,797,0
67103,0,0
67107,1693,0
67111,3900,1
67115,1451,0
67119,0,0
67123,1250,0
67127,3896,1
67131,1971,1
67135,0,0
67139,824,0
67143,3918,1
67147,2516,1
67151,0,0
67155,503,0
67159,3562,1
67163,3023,1
67167,0,0
67171,172,0
67175,3023,1
67179,3596,1
67183,0,0
67187,0,0
67191,2521,1
67195,3833,1
67199,514,0
67203,0,0
67207,1959,0
67211,3905,1
67215,1228,0
67219,0,0
67223,1434,0
67227,3927,1
67231,1877,0
67235,0,0
67239,840,0
67243,3995,1
67247,2372,1
67251,0,0
67255,634,0
67259,4021,1
67263,2916,1
67267,0,0
67271,240,0
67275,3855,1
67279,3508,1
67283,0,0
67287,0,0
67291,3224,1
67295,3835,1
67299,0,0
67303,0,0
67307,2672,1
67311,3936,1
67315,631,0
67319,0,0
67323,2098,1
67327,3994,1
67331,1416,0
67335,0,0
67339,1444,0
67343,4043,1
67347,2162,1
67351,0,0
67355,903,0
67359,3878,1
67363,2871,1
67367,0,0
67371,407,0
67375,4048,1
67379,3521,1
67383,0,0
67387,14,0
67391,3604,1
67395,3855,1
67399,0,0
67403,0,0
67407,2713,1
67411,3967,1
67415,658,0
67419,0,0
67423,2011,0
67427,3956,1
67431,1499,0
67435,0,0
67439,1386,0
67443,4068,1
67447,2276,1
67451,79,0
67455,845,0
67459,4057,1
67463,2908,1
67467,0,0
67471,347,0
67475,4046,1
67479,3525,1
67483,0,0
67487,1,0
67491,3518,1
67495,3856,1
67499,0,0
67503,0,0
67507,2705,1
67511,3957,1
67515,676,0
67519,0,0
67523,2029,0
67527,3989,1
67531,1533,0
67535,0,0
67539,1341,0
67543,4049,1
67547,2370,1
67551,0,0
67555,567,0
67559,4053,1
67563,3006,1
67567,0,0
67571,155,0
67575,3757,1
67579,3571,1
67583,0,0
67587,0,0
67591,3028,1
67595,3835,1
67599,167,0
67603,0,0
67607,2345,1
67611,3973,1
67615,947,0
67619,0,0
67623,1734,0
67627,4000,1
67631,1713,0
67635,0,0
67639,1128,0
67643,3992,1
67647,2319,1
67651,0,0
67655,665,0
67659,3848,1
67663,2950,1
67667,0,0
67671,302,0
67675,4023,1
67679,3552,1
67683,0,0
67687,1,0
67691,3475,1
67695,3873,1
67699,0,0
67703,0,0
67707,2691,1
67711,3972,1
67715,688,0
67719,0,0
67723,1997,0
67727,3981,1
67731,1528,0
67735,0,0
67739,1289,0
67743,4009,1
67747,2330,1
67751,0,0
67755,706,0
67759,3762,1
67763,2959,1
67767,0,0
67771,258,0
67775,3971,1
67779,3558,1
67783,0,0
67787,0,0
67791,3224,1
67795,3865,1
67799,0,0
67803,0,0
67807,2544,1
67811,3966,1
67815,787,0
67819,0,0
67823,1956,0
67827,3975,1
67831,1549,0
67835,0,0
67839,1376,0
67843,4057,1
67847,2295,1
67851,0,0
67855,851,0
67859,4072,1
67863,2918,1
67867,0,0
67871,355,0
67875,4053,1
67879,3532,1
67883,0,0
67887,0,0
67891,3497,1
67895,3860,1
67899,0,0
67903,0,0
67907,2639,1
67911,3981,1
67915,785,0
67919,0,0
67923,1928,0
67927,4007,1
67931,1602,0
67935,0,0
67939,1276,0
67943,3961,1
67947,2382,1
67951,0,0
67955,708,0
67959,3764,1
67963,3002,1
67967,0,0
67971,195,0
67975,3138,1
67979,3607,1
67983,49,0
67987,0,0
67991,2440,1
67995,3840,1
67999,627,0
68003,0,0
68007,1876,0
68011,3938,1
68015,1340,0
68019,0,0
68023,1348,0
68027,3935,1
68031,1886,0
68035,0,0
68039,1158,0
68043,4054,1
68047,2464,1
68051,0,0
68055,601,0
68059,4055,1
68063,2980,1
68067,0,0
68071,167,0
68075,3630,1
68079,3581,1
68083,0,0
68087,0,0
68091,2933,1
68095,3863,1
68099,167,0
68103,0,0
68107,2371,1
68111,3975,1
68115,934,0
68119,0,0
68123,1786,0
68127,3977,1
68131,1634,0
68135,0,0
68139,1226,0
68143,3767,1
68147,2352,1
68151,0,0
68155,741,0
68159,4065,1
68163,2941,1
68167,0,0
68171,310,0
68175,4029,1
68179,3536,1
68183,0,0
68187,0,0
68191,3479,1
68195,3872,1
68199,0,0
68203,0,0
68207,2686,1
68211,3971,1
68215,686,0
68219,0,0
68223,2036,0
68227,3999,1
68231,1526,0
68235,0,0
68239,1363,0
68243,4028,1
68247,2303,1
68251,128,0
68255,833,0
68259,4066,1
68263,2934,1
68267,0,0
68271,336,0
68275,4034,1
68279,3515,1
68283,0,0
68287,0,0
68291,3237,1
68295,3866,1
68299,120,0
68303,0,0
68307,2292,1
68311,3974,1
68315,1015,0
68319,0,0
68323,1710,0
68327,4008,1
68331,1715,0
68335,0,0
68339,1193,0
68343,3838,1
68347,2338,1
68351,0,0
68355,780,0
68359,3868,1
68363,2937,1
68367,0,0
68371,350,0
68375,4041,1
68379,3541,1
68383,0,0
68387,7,0
68391,3498,1
68395,3868,1
68399,0,0
68403,0,0
68407,2645,1
68411,3966,1
68415,774,0
68419,0,0
68423,1945,0
68427,3978,1
68431,1605,0
68435,0,0
68439,1298,0
68443,4054,1
68447,2366,1
68451,0,0
68455,762,0
68459,4056,1
68463,2978,1
68467,0,0
68471,295,0
68475,3954,1
68479,3599,1
68483,0,0
68487,0,0
68491,3114,1
68495,3882,1
68499,46,0
68503,0,0
68507,2426,1
68511,3967,1
68515,918,0
68519,0,0
68523,1762,0
68527,3988,1
68531,1814,0
68535,0,0
68539,931,0
68543,3690,1
68547,2493,1
68551,0,0
68555,494,0
68559,3668,1
68563,3032,1
68567,0,0
68571,152,0
68575,3091,1
68579,3574,1
68583,0,0
68587,0,0
68591,2973,1
68595,3866,1
68599,92,0
68603,0,0
68607,2461,1
68611,3956,1
68615,779,0
68619,0,0
68623,1906,0
68627,3991,1
68631,1597,0
68635,0,0
68639,1314,0
68643,3615,1
68647,2323,1
68651,0,0
68655,746,0
68659,4069,1
68663,2942,1
68667,0,0
68671,312,0
68675,4027,1
68679,3546,1
68683,0,0
68687,0,0
68691,3428,1
68695,3869,1
68699,0,0
68703,0,0
68707,2642,1
68711,3971,1
68715,747,0
68719,0,0
68723,1827,0
68727,3982,1
68731,1736,0
68735,0,0
68739,1038,0
68743,3860,1
68747,2429,1
68751,0,0
68755,590,0
68759,3483,1
68763,2990,1
68767,0,0
68771,249,0
68775,3982,1
68779,3569,1
68783,0,0
68787,0,0
68791,3359,1
68795,3875,1
68799,0,0
68803,0,0
68807,2628,1
68811,3940,1
68815,726,0
68819,0,0
68823,1949,0
68827,4002,1
68831,1563,0
68835,0,0
68839,1316,0
68843,4048,1
68847,2297,1
68851,0,0
68855,804,0
68859,3844,1
68863,2929,1
68867,0,0
68871,322,0
68875,4024,1
68879,3549,1
68883,0,0
68887,1,0
68891,3302,1
68895,3863,1
68899,9,0
68903,0,0
68907,2439,1
68911,3948,1
68915,923,0
68919,0,0
68923,1743,0
68927,3996,1
68931,1688,0
68935,0,0
68939,1153,0
68943,4063,1
68947,2351,1
68951,0,0
68955,695,0
68959,4063,1
68963,2935,1
68967,0,0
68971,290,0
68975,4009,1
68979,3535,1
68983,0,0
68987,1,0
68991,3317,1
68995,3859,1
68999,0,0
69003,0,0
69007,2618,1
69011,3975,1
69015,734,0
69019,0,0
69023,1978,0
69027,3990,1
69031,1527,0
69035,0,0
69039,1377,0
69043,4005,1
69047,2265,1
69051,0,0
69055,833,0
69059,3740,1
69063,2919,1
69067,0,0
69071,350,0
69075,4026,1
69079,3557,1
69083,0,0
69087,0,0
69091,3397,1
69095,3851,1
69099,0,0
69103,0,0
69107,2626,1
69111,3961,1
69115,749,0
69119,0,0
69123,1939,0
69127,3993,1
69131,1581,0
69135,0,0
69139,1309,0
69143,3948,1
69147,2334,1
69151,59,0
69155,787,0
69159,4065,1
69163,2934,1
69167,0,0
69171,325,0
69175,4007,1
69179,3551,1
69183,0,0
69187,0,0
69191,3377,1
69195,3856,1
69199,0,0
69203,0,0
69207,2529,1
69211,3962,1
69215,810,0
69219,0,0
69223,1887,0
69227,3974,1
69231,1595,0
69235,0,0
69239,1263,0
69243,4047,1
69247,2356,1
69251,0,0
69255,730,0
69259,4049,1
69263,2949,1
69267,0,0
69271,271,0
69275,3914,1
69279,3535,1
69283,0,0
69287,0,0
69291,3092,1
69295,3862,1
69299,81,0
69303,0,0
69307,2386,1
69311,3969,1
69315,977,0
69319,0,0
69323,1610,0
69327,3977,1
69331,1801,0
69335,0,0
69339,1037,0
69343,4019,1
69347,2424,1
69351,190,0
69355,670,0
69359,4044,1
69363,2962,1
69367,0,0
69371,264,0
69375,3960,1
69379,3545,1
69383,0,0
69387,0,0
69391,3283,1
69395,3853,1
69399,0,0
69403,0,0
69407,2532,1
69411,3967,1
69415,813,0
69419,0,0
69423,1888,0
69427,3997,1
69431,1609,0
69435,0,0
69439,1289,0
69443,3795,1
69447,2319,1
69451,0,0
69455,767,0
69459,4073,1
69463,2942,1
69467,0,0
69471,305,0
69475,4023,1
69479,3557,1
69483,0,0
69487,0,0
69491,3360,1
69495,3863,1
69499,0,0
69503,0,0
69507,2611,1
69511,3970,1
69515,763,0
69519,0,0
69523,1952,0
69527,4011,1
69531,1576,0
69535,0,0
69539,1322,0
69543,3828,1
69547,2335,1
69551,0,0
69555,780,0
69559,4070,1
69563,2933,1
69567,0,0
69571,303,0
69575,4023,1
69579,3527,1
69583,0,0
69587,0,0
69591,3376,1
69595,3841,1
69599,0,0
69603,0,0
69607,2595,1
69611,3962,1
69615,771,0
69619,0,0
69623,1941,0
69627,3992,1
69631,1576,0
69635,0,0
